agerange,age,browser,category,device,gender,language,latitude,longitude,nav,os,role,city,region,user,pageviewtime,date,item,navigation
all ages,Unspecified,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,0.614,20200503,Memory test,tests
all ages,Unspecified,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,0.58,20200503,Memory test,tests
all ages,Unspecified,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,1.495,20200503,Pap test,tests
all ages,Unspecified,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,When to stop testing?,tests
all ages,Unspecified,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,"Vitamins,minerals",topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,26.041,20200503,"Vitamins,minerals",topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,12.432,20200503,"Vitamins,minerals",topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,1.1,20200503,Vision,topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,0.807,20200503,Sun Exposure,topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,0.447,20200503,Sun Exposure,topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,1.202,20200503,Substance Abuse,topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Substance Abuse,topics
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2006.699,20200503,Memory Problems,body
Senior,88,Safari,,Mac,female,french,,,,MacOS,patient,Verona,Wisconsin,4feda7f9-6ae3-447b-8648-a820156f882a,153.3056487,20200503,Colon,body
Middle,55,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Uterus,body
Middle,55,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.871,20200503,C��ur,body
Middle,55,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,66.708,20200503,Aorte,body
Middle,55,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,205.207,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,5.906,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,9.106,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,3.086,20200503,C��ur,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.05,20200503,Colon,body
Senior,88,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Aorte,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.33,20200503,Heart,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.557,20200503,Bowel,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.417,20200503,Bowel,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,0.912,20200503,Heart,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,2.158,20200503,Aorta,body
Senior,88,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,6e752423-255f-46f3-9a1e-df81c87df418,153.3056487,20200503,Aorta,body
Middle,62,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200504,Stomach,body
Young,33,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,6.905,20200504,Physical Activity,body
Young,33,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,17.636,20200504,Physical Exam,body
Young,33,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,8.103,20200504,Covid-19,body
Young,33,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200504,Breast,body
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,13.699,20200504,Covid-19,body
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,32.46,20200504,Bone,body
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,2.497,20200504,Be active,topics
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,3.157,20200504,Heart risk score,tests
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200504,Bone health,topics
all ages,Unspecified,Safari,,iPhone,female,english,,,,iOS,provider,River Ryan,Nova Scotia,395f109e-8e2d-4a1a-aff9-6fdaf9edda2f,3.489,20200505,Sun Exposure,body
all ages,Unspecified,Safari,,iPhone,female,english,,,,iOS,provider,River Ryan,Nova Scotia,395f109e-8e2d-4a1a-aff9-6fdaf9edda2f,153.3056487,20200505,Covid-19,body
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,,1814.638,20200505,Diabetes type 2,topics
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,,153.3056487,20200505,Sex & Prostate,topics
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,c4c43432-3803-4c4c-b08b-cc8917467a4d,6.611,20200505,Physical Activity,body
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,c4c43432-3803-4c4c-b08b-cc8917467a4d,153.3056487,20200505,Falls,body
all ages,Unspecified,Safari,,iPhone,female,english,,,,iOS,provider,Ottawa,Ontario,,153.3056487,20200505,Falls in the elderly,topics
all ages,Unspecified,Chrome,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,c4c43432-3803-4c4c-b08b-cc8917467a4d,3.786,20200506,Memory Problems,body
all ages,Unspecified,Chrome,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,c4c43432-3803-4c4c-b08b-cc8917467a4d,153.3056487,20200506,Breast,body
all ages,Unspecified,Chrome,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,c4c43432-3803-4c4c-b08b-cc8917467a4d,153.3056487,20200506,Heart,body
Middle,62,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,250.66,20200506,Bowel,body
Middle,62,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200506,Sexual Organs,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,5.166,20200506,Memory Problems,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,6.419,20200506,Physical Exam,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,3.669,20200506,Physical Activity,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,6.515,20200506,Sexual Organs,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,3.598,20200506,Falls,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,8.322,20200506,Covid-19,body
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,1.04,20200506,Breast Cancer,topics
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,2.422,20200506,Breast Cancer,topics
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,0.792,20200506,Sex,topics
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,2.875,20200506,Sex,topics
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,5.835,20200506,Bone mineral density:,tests
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,0.651,20200506,Bone mineral density:,tests
Middle,52,Safari,,iPhone,female,english,,,,iOS,patient,Nobleton,Ontario,,153.3056487,20200506,Bone mineral density:,tests
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Scarborough,Ontario,,4.307,20200507,Bone health,topics
Young,25,Safari,,Mac,male,english,,,,MacOS,patient,Scarborough,Ontario,,153.3056487,20200507,Memory problems  or dementia,topics
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Scarborough,Ontario,9efe20fd-a79e-48cd-8de1-b3c2438a49c3,9.806,20200507,Covid-19,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Scarborough,Ontario,9efe20fd-a79e-48cd-8de1-b3c2438a49c3,143.4,20200507,Sun Exposure,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Scarborough,Ontario,9efe20fd-a79e-48cd-8de1-b3c2438a49c3,12.308,20200507,Physical Exam,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Scarborough,Ontario,9efe20fd-a79e-48cd-8de1-b3c2438a49c3,153.3056487,20200507,Lungs,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Kitchener,Ontario,,4.003,20200507,Memory Problems,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Kitchener,Ontario,,7.437,20200507,Falls,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Kitchener,Ontario,,5.772,20200507,Immunization,body
all ages,Unspecified,Safari,,Mac,male,english,,,,MacOS,provider,Kitchener,Ontario,,153.3056487,20200507,Covid-19,body
Young,23,Chrome,,Mac,male,english,,,,MacOS,patient,St. Catharines,Ontario,737ad0cd-91f7-4ce0-8e71-b9aa2e535ec6,7.084,20200507,Memory Problems,body
Young,23,Chrome,,Mac,male,english,,,,MacOS,patient,St. Catharines,Ontario,737ad0cd-91f7-4ce0-8e71-b9aa2e535ec6,8.148,20200507,Memory Problems,body
Young,23,Chrome,,Mac,male,english,,,,MacOS,patient,St. Catharines,Ontario,737ad0cd-91f7-4ce0-8e71-b9aa2e535ec6,23.823,20200507,Physical Activity,body
Young,23,Chrome,,Mac,male,english,,,,MacOS,patient,St. Catharines,Ontario,737ad0cd-91f7-4ce0-8e71-b9aa2e535ec6,153.3056487,20200507,Immunization,body
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,179.36,20200507,Diabetes type 2,topics
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,1.765,20200507,Falls in the elderly,topics
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,1.435,20200507,lung,topics
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,8.11,20200507,Lung,topics
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,5.415,20200507,Vision,topics
Senior,67,Safari,,iPhone,male,english,,,,iOS,provider,Scarborough,Ontario,,153.3056487,20200507,Physical exam,topics
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,7cf9e990-0a51-4628-a9d4-b908dd869a8a,3.05,20200507,Covid-19,body
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,7cf9e990-0a51-4628-a9d4-b908dd869a8a,2.962,20200507,Sun Exposure,body
all ages,Unspecified,Chrome,,Mac,male,english,,,,MacOS,provider,Ottawa,Ontario,7cf9e990-0a51-4628-a9d4-b908dd869a8a,153.3056487,20200507,Memory Problems,body
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,2.449,20200513,Bone health,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,6.436,20200513,Colorectal Cancer,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,1.62,20200513,COVID-19,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,2.996,20200513,Diabetes type 2,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,40.483,20200513,Heart disease,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,17.438,20200513,Immunization,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,1.099,20200513,lung,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,2.63,20200513,lung,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,0.803,20200513,Nutrition,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,0.685,20200513,Nutrition,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,0.661,20200513,Physical activity,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,0.486,20200513,Physical activity,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,3.701,20200513,Physical exam,topics
Middle,51,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Toronto,Ontario,,153.3056487,20200513,Physical exam,topics
Middle,55,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200514,Covid-19,body
all ages,Unspecified,Firefox,,WindowsPC,male,english,,,,Windows,provider,,,,13.726,20200519,Memory Problems,body
all ages,Unspecified,Firefox,,WindowsPC,male,english,,,,Windows,provider,,,,16.045,20200519,Sexual Organs,body
all ages,Unspecified,Firefox,,WindowsPC,male,english,,,,Windows,provider,,,,153.3056487,20200519,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,6.519,20200521,Sexual Organs,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,7.032,20200521,Falls,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,24.391,20200521,Immunization,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200521,Sex & Prostate,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200526,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,3.413,20200526,Vision,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.839,20200526,Physical Exam,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,7.332,20200526,Nutrition,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.654,20200526,"Vitamins,minerals",topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.671,20200526,Vision,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,1.022,20200526,Sun Exposure,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.539,20200526,Physical Exam,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.637,20200526,Nutrition,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,1.359,20200526,Memory problems  or dementia,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,0.466,20200526,Lung,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,2.181,20200526,Immunization,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Heart disease,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,3870.933,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,262.639,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,511.875,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,16.3,20200526,Breast Cancer,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,4.972,20200526,"Vitamins,minerals",topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,1.509,20200526,"Vitamins,minerals",topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,123.67,20200526,Vision,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,7.138,20200526,Physical Exam,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,24,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,1fc5fdc6-4f56-4505-98ed-64af844c6a5c,153.3056487,20200526,Substance Abuse,topics
Young,18,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,9.504,20200526,Memory Problems,body
Young,18,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,13.499,20200526,Sexual Organs,body
Young,18,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,0.656,20200526,Be active,topics
Young,18,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200526,Be active,topics
