age,browser,city,date,device,gender,item,language,navigation,os,pageviewtime,region,role,user
"33","Chrome","Ottawa","20200802","WindowsPC","nonbinary","Pros or  Cons of tests","english","tests","Windows",0.704,"Ontario","patient",""
"33","Chrome","Ottawa","20200802","WindowsPC","nonbinary","Pros or  Cons of tests","english","tests","Windows","","Ontario","patient",""
"33","Chrome","Ottawa","20200803","WindowsPC","nonbinary","COVID-19","english","topics","Windows","","Ontario","patient","c890274d-3f51-48a9-b096-90fbfbeac055"
"50","Chrome","Ottawa","20200803","WindowsPC","male","Covid-19","english","body","Windows",42.353,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",2.393,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",4.665,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",7.735,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.856,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",2.992,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",4.713,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",3.727,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",4.496,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",6.815,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",6.169,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",3.208,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.113,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.175,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.169,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.303,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",2.633,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.319,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.416,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",3.897,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",2.711,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",9.398,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Covid-19","english","body","Windows",28.487,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Covid-19","english","body","Windows",22.074,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",1.208,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",5.689,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",0.919,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","COVID-19","english","topics","Windows",3.135,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Covid-19","english","body","Windows",98.314,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Pros or  Cons of tests","english","tests","Windows",4.12,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Bone mineral density","english","tests","Windows",3.824,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Cholesterol blood test","english","tests","Windows",2.481,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Colorectal cancer screening","english","tests","Windows",4.943,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","Heart risk score","english","tests","Windows",2.408,"Ontario","patient",""
"50","Chrome","Ottawa","20200803","WindowsPC","male","STI tests","english","tests","Windows","","Ontario","patient",""
"all ages","Safari","Ottawa","20200803","Mac","female","Memory Problems","english","body","MacOS","","Ontario","provider",""
"55","Chrome","Ottawa","20200803","Mac","transgender","Covid-19","english","body","MacOS",10.083,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",1.79,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",6.107,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",13.244,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",18.835,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",9.303,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",29.331,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",15.345,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",16.051,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",12.438,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","COVID-19","english","topics","MacOS",2.031,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Be active","english","topics","MacOS",1.41,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Be active","english","topics","MacOS",14.882,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Be active","english","topics","MacOS",6.66,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Bone health","english","topics","MacOS",3.376,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Bone health","english","topics","MacOS",9.835,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Bone health","english","topics","MacOS",13.774,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Breast Cancer","english","topics","MacOS",4,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Cervical Cancer","english","topics","MacOS",1.85,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Colorectal Cancer","english","topics","MacOS",1.715,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Colorectal Cancer","english","topics","MacOS",28.107,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Diabetes Type 2","english","topics","MacOS",2.291,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Diabetes Type 2","english","topics","MacOS",10.547,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Diabetes Type 2","english","topics","MacOS",14.695,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Family Planning","english","topics","MacOS",1.578,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Family Planning","english","topics","MacOS",1.638,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Family Planning","english","topics","MacOS",2.083,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Heart disease","english","topics","MacOS",72.73,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Sex & Genital area","english","topics","MacOS",2.342,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Memory problems or  Dementia","english","topics","MacOS",4.411,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Memory problems or  Dementia","english","topics","MacOS",3.361,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Memory problems or  Dementia","english","topics","MacOS",8.29,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Memory problems or  Dementia","english","topics","MacOS",6.637,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Vitamins, Minerals","english","topics","MacOS",3.906,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Vitamins, Minerals","english","topics","MacOS",11.937,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Pros or  Cons of tests","english","tests","MacOS",1.452,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","transgender","Bone mineral density","english","tests","MacOS","","Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Safari","Ottawa","20200803","iPhone","female","Heart","english","body","iOS",9.212,"Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","Covid-19","english","body","iOS",38.16,"Ontario","patient",""
"55","Chrome","Ottawa","20200803","Mac","transgender","Covid-19","english","body","MacOS",194.626,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Safari","Ottawa","20200803","iPhone","female","Covid-19","english","body","iOS",13.596,"Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","Covid-19","english","body","iOS","","Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","Covid-19","english","body","iOS",6.721,"Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","Heart","english","body","iOS",4.296,"Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","Breast","english","body","iOS","","Ontario","patient",""
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",6.656,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",11.127,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",3.895,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",8.513,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",2.592,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",3.025,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",4.463,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","COVID-19","english","topics","iOS",1.932,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Breast Cancer","english","topics","iOS",3.197,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Breast Cancer","english","topics","iOS",4.449,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Breast Cancer","english","topics","iOS",1.555,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Breast Cancer","english","topics","iOS",81.854,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Chrome","Ottawa","20200803","Mac","female","Breast","english","body","MacOS",18.671,"Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Chrome","Ottawa","20200803","Mac","female","Breast","english","body","MacOS","","Ontario","patient","ee4a02ad-6d24-4795-b5c9-3473608eac5c"
"55","Safari","Ottawa","20200803","iPhone","female","Breast Cancer","english","topics","iOS",54.414,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",1.191,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",1.527,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",1.627,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",0.743,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",2.464,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS",1.376,"Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Cervical Cancer","english","topics","iOS","","Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"55","Safari","Ottawa","20200803","iPhone","female","Covid-19","english","body","iOS","","Ontario","patient","51fe1b0a-71c9-4999-a3fa-074807c1378e"
"85","Chrome","Ottawa","20200803","WindowsPC","female","COVID-19","english","topics","Windows",1.192,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","COVID-19","english","topics","Windows",0.69,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","COVID-19","english","topics","Windows",1.321,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Breast Cancer","english","topics","Windows",0.727,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Breast Cancer","english","topics","Windows",0.475,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Bone health","english","topics","Windows",1.207,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Bone health","english","topics","Windows",0.696,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Bone health","english","topics","Windows",0.679,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Bone health","english","topics","Windows",0.447,"Ontario","provider",""
"85","Chrome","Ottawa","20200803","WindowsPC","female","Bone health","english","topics","Windows","","Ontario","provider",""
"33","Chrome","Ottawa","20200803","WindowsPC","nonbinary","Covid-19","english","body","Windows",76.859,"Ontario","patient","c890274d-3f51-48a9-b096-90fbfbeac055"
"33","Chrome","Ottawa","20200803","WindowsPC","nonbinary","Bone health","english","topics","Windows",49.467,"Ontario","patient","c890274d-3f51-48a9-b096-90fbfbeac055"
